Time,Open,High,Low,Close
2024-01-18 15:00:00,2102.28,2103.52,2102.22,2103.04
2024-01-18 15:30:00,2103.04,2104.25,2102.26,2104.19
2024-01-18 16:00:00,2104.19,2107.61,2103.12,2107.24
2024-01-18 16:30:00,2107.24,2108.80,2102.24,2103.79
2024-01-18 17:00:00,2103.79,2106.46,2101.91,2106.30
2024-01-18 17:30:00,2106.30,2107.39,2104.11,2104.54
2024-01-18 18:00:00,2104.54,2107.46,2103.14,2106.04
2024-01-18 18:30:00,2106.04,2108.08,2103.49,2106.76
2024-01-18 19:00:00,2106.76,2109.65,2105.71,2107.51
2024-01-18 19:30:00,2107.51,2110.20,2106.61,2107.96
2024-01-18 20:00:00,2107.96,2111.84,2107.17,2110.59
2024-01-18 20:30:00,2110.59,2111.94,2109.90,2110.50
2024-01-18 21:00:00,2110.50,2115.07,2109.07,2112.92
2024-01-18 21:30:00,2112.92,2115.52,2112.52,2114.78
2024-01-18 22:00:00,2114.78,2117.42,2113.69,2117.17
2024-01-18 22:30:00,2117.17,2117.50,2114.20,2117.11
2024-01-18 23:00:00,2117.11,2119.21,2117.01,2118.46
2024-01-18 23:30:00,2118.46,2118.76,2114.64,2115.13
2024-01-19 00:00:00,2115.13,2117.16,2114.95,2115.98
2024-01-19 00:30:00,2115.98,2120.15,2115.81,2118.05
2024-01-19 01:00:00,2118.05,2120.05,2117.05,2118.87
2024-01-19 01:30:00,2118.87,2119.05,2116.45,2117.36
2024-01-19 02:00:00,2117.36,2119.45,2116.37,2118.61
2024-01-19 02:30:00,2118.61,2120.16,2115.91,2116.33
2024-01-19 03:00:00,2116.33,2117.37,2113.15,2113.61
2024-01-19 03:30:00,2113.61,2113.83,2112.50,2113.15
2024-01-19 04:00:00,2113.15,2113.45,2112.78,2112.96
2024-01-19 04:30:00,2112.96,2113.87,2112.68,2113.24
2024-01-19 05:00:00,2113.24,2114.57,2109.43,2110.31
2024-01-19 05:30:00,2110.31,2110.71,2108.37,2108.59
2024-01-19 06:00:00,2108.59,2109.33,2101.81,2103.84
2024-01-19 06:30:00,2103.84,2105.06,2102.69,2103.46
2024-01-19 07:00:00,2103.46,2107.75,2102.15,2107.62
2024-01-19 07:30:00,2107.62,2108.80,2107.31,2108.06
2024-01-19 08:00:00,2108.06,2110.43,2106.47,2108.80
2024-01-19 08:30:00,2108.80,2108.83,2106.98,2107.84
2024-01-19 09:00:00,2107.84,2111.35,2107.22,2110.15
2024-01-19 09:30:00,2110.15,2111.46,2104.49,2105.12
2024-01-19 10:00:00,2105.12,2109.17,2104.67,2108.43
2024-01-19 10:30:00,2108.43,2108.64,2108.21,2108.28
2024-01-19 11:00:00,2108.28,2109.49,2105.96,2107.11
2024-01-19 11:30:00,2107.11,2112.59,2106.39,2111.31
2024-01-19 12:00:00,2111.31,2112.42,2109.27,2110.01
2024-01-19 12:30:00,2110.01,2112.60,2110.01,2111.51
2024-01-19 13:00:00,2111.51,2113.03,2110.65,2110.86
2024-01-19 13:30:00,2110.86,2114.98,2109.51,2112.82
2024-01-19 14:00:00,2112.82,2113.92,2111.97,2112.86
2024-01-19 14:30:00,2112.86,2114.08,2111.68,2112.40
2024-01-19 15:00:00,2112.40,2113.64,2109.83,2109.96
2024-01-19 15:30:00,2109.96,2110.06,2105.22,2105.87
2024-01-19 16:00:00,2105.87,2106.14,2102.63,2103.72
2024-01-19 16:30:00,2103.72,2104.76,2100.51,2101.61
2024-01-19 17:00:00,2101.61,2102.57,2098.45,2099.91
2024-01-19 17:30:00,2099.91,2100.16,2097.91,2098.96
2024-01-19 18:00:00,2098.96,2100.61,2098.27,2098.75
2024-01-19 18:30:00,2098.75,2099.50,2098.16,2098.62
2024-01-19 19:00:00,2098.62,2100.54,2097.97,2100.46
2024-01-19 19:30:00,2100.46,2102.82,2098.91,2101.81
2024-01-19 20:00:00,2101.81,2103.62,2100.80,2102.16
2024-01-19 20:30:00,2102.16,2103.43,2099.58,2100.73
2024-01-19 21:00:00,2100.73,2104.57,2099.50,2102.94
2024-01-19 21:30:00,2102.94,2105.34,2100.86,2104.14
2024-01-19 22:00:00,2104.14,2106.53,2102.90,2105.84
2024-01-19 22:30:00,2105.84,2106.08,2103.52,2103.75
2024-01-19 23:00:00,2103.75,2105.43,2103.08,2104.35
2024-01-19 23:30:00,2104.35,2104.97,2104.02,2104.17
2024-01-20 00:00:00,2104.17,2104.61,2102.63,2103.77
2024-01-20 00:30:00,2103.77,2103.97,2102.81,2103.04
2024-01-20 01:00:00,2103.04,2103.76,2101.17,2102.11
2024-01-20 01:30:00,2102.11,2105.40,2100.11,2104.24
2024-01-20 02:00:00,2104.24,2107.92,2103.25,2106.96
2024-01-20 02:30:00,2106.96,2108.40,2105.07,2106.06
2024-01-20 03:00:00,2106.06,2107.65,2105.09,2106.11
2024-01-20 03:30:00,2106.11,2108.66,2106.06,2107.30
2024-01-20 04:00:00,2107.30,2107.99,2103.30,2105.89
2024-01-20 04:30:00,2105.89,2106.36,2105.04,2105.21
2024-01-20 05:00:00,2105.21,2105.80,2103.11,2103.68
2024-01-20 05:30:00,2103.68,2109.44,2102.71,2107.90
2024-01-20 06:00:00,2107.90,2111.81,2107.03,2109.82
2024-01-20 06:30:00,2109.82,2113.48,2108.00,2111.68
2024-01-20 07:00:00,2111.68,2113.65,2111.38,2113.20
2024-01-20 07:30:00,2113.20,2114.26,2109.84,2111.01
2024-01-20 08:00:00,2111.01,2112.82,2110.44,2112.01
2024-01-20 08:30:00,2112.01,2113.98,2108.97,2110.84
2024-01-20 09:00:00,2110.84,2111.63,2109.37,2110.21
2024-01-20 09:30:00,2110.21,2110.47,2108.15,2109.07
2024-01-20 10:00:00,2109.07,2113.87,2107.77,2112.93
2024-01-20 10:30:00,2112.93,2113.08,2110.71,2110.79
2024-01-20 11:00:00,2110.79,2112.39,2109.21,2109.85
2024-01-20 11:30:00,2109.85,2112.81,2109.26,2111.87
2024-01-20 12:00:00,2111.87,2113.14,2108.01,2108.36
2024-01-20 12:30:00,2108.36,2108.62,2106.24,2107.00
2024-01-20 13:00:00,2107.00,2109.01,2106.19,2107.82
2024-01-20 13:30:00,2107.82,2112.45,2107.63,2111.17
2024-01-20 14:00:00,2111.17,2112.83,2110.97,2112.20
2024-01-20 14:30:00,2112.20,2115.08,2110.72,2114.87
2024-01-20 15:00:00,2114.87,2117.43,2112.70,2116.70
2024-01-20 15:30:00,2116.70,2117.29,2115.45,2115.76
2024-01-20 16:00:00,2115.76,2118.34,2115.20,2117.66
2024-01-20 16:30:00,2117.66,2119.31,2116.71,2119.13
2024-01-20 17:00:00,2119.13,2120.31,2114.72,2115.11
2024-01-20 17:30:00,2115.11,2117.52,2114.08,2116.28
2024-01-20 18:00:00,2116.28,2116.64,2113.98,2114.92
2024-01-20 18:30:00,2114.92,2115.72,2114.21,2114.57
2024-01-20 19:00:00,2114.57,2117.39,2113.80,2115.71
2024-01-20 19:30:00,2115.71,2118.14,2115.23,2115.87
2024-01-20 20:00:00,2115.87,2117.82,2114.83,2116.10
2024-01-20 20:30:00,2116.10,2119.55,2114.24,2118.10
2024-01-20 21:00:00,2118.10,2119.41,2114.12,2115.82
2024-01-20 21:30:00,2115.82,2117.41,2115.16,2117.40
2024-01-20 22:00:00,2117.40,2118.16,2114.00,2116.06
2024-01-20 22:30:00,2116.06,2116.70,2114.26,2115.40
2024-01-20 23:00:00,2115.40,2116.78,2113.11,2113.95
2024-01-20 23:30:00,2113.95,2114.95,2110.53,2112.00
2024-01-21 00:00:00,2112.00,2112.20,2109.38,2111.05
2024-01-21 00:30:00,2111.05,2111.86,2110.55,2111.77
2024-01-21 01:00:00,2111.77,2112.28,2110.69,2111.99
2024-01-21 01:30:00,2111.99,2113.28,2111.96,2112.64
2024-01-21 02:00:00,2112.64,2114.05,2107.87,2108.76
2024-01-21 02:30:00,2108.76,2110.45,2107.25,2107.26
2024-01-21 03:00:00,2107.26,2112.19,2105.65,2110.36
2024-01-21 03:30:00,2110.36,2112.39,2106.97,2107.82
2024-01-21 04:00:00,2107.82,2109.01,2103.28,2105.21
2024-01-21 04:30:00,2105.21,2107.83,2104.78,2106.97
2024-01-21 05:00:00,2106.97,2108.82,2106.48,2107.41
2024-01-21 05:30:00,2107.41,2108.30,2106.43,2106.56
2024-01-21 06:00:00,2106.56,2108.20,2104.69,2106.30
2024-01-21 06:30:00,2106.30,2107.46,2105.69,2106.98
2024-01-21 07:00:00,2106.98,2109.50,2106.43,2108.74
2024-01-21 07:30:00,2108.74,2110.87,2108.02,2108.70
2024-01-21 08:00:00,2108.70,2109.23,2107.44,2107.84
2024-01-21 08:30:00,2107.84,2110.03,2106.99,2108.76
2024-01-21 09:00:00,2108.76,2110.37,2107.74,2109.08
2024-01-21 09:30:00,2109.08,2114.49,2108.88,2114.32
2024-01-21 10:00:00,2114.32,2115.81,2113.22,2114.28
2024-01-21 10:30:00,2114.28,2116.77,2113.97,2115.61
2024-01-21 11:00:00,2115.61,2116.35,2114.57,2114.89
2024-01-21 11:30:00,2114.89,2117.84,2114.58,2117.26
2024-01-21 12:00:00,2117.26,2118.49,2115.86,2116.33
2024-01-21 12:30:00,2116.33,2117.45,2115.22,2115.50
2024-01-21 13:00:00,2115.50,2116.14,2113.58,2114.15
2024-01-21 13:30:00,2114.15,2114.94,2111.92,2112.40
2024-01-21 14:00:00,2112.40,2113.36,2110.53,2111.70
2024-01-21 14:30:00,2111.70,2112.06,2109.79,2110.02
2024-01-21 15:00:00,2110.02,2111.07,2108.61,2109.17
2024-01-21 15:30:00,2109.17,2110.52,2102.28,2102.58
2024-01-21 16:00:00,2102.58,2104.36,2102.30,2104.01
2024-01-21 16:30:00,2104.01,2106.54,2103.41,2103.64
2024-01-21 17:00:00,2103.64,2104.15,2099.80,2101.18
2024-01-21 17:30:00,2101.18,2102.98,2098.94,2099.06
2024-01-21 18:00:00,2099.06,2100.55,2097.90,2100.07
2024-01-21 18:30:00,2100.07,2103.26,2098.64,2102.15
2024-01-21 19:00:00,2102.15,2102.70,2098.17,2098.99
2024-01-21 19:30:00,2098.99,2100.70,2098.63,2099.50
2024-01-21 20:00:00,2099.50,2103.75,2099.38,2103.65
2024-01-21 20:30:00,2103.65,2109.90,2102.75,2108.34
2024-01-21 21:00:00,2108.34,2109.13,2106.11,2107.03
2024-01-21 21:30:00,2107.03,2108.33,2102.25,2103.69
2024-01-21 22:00:00,2103.69,2104.68,2102.52,2102.93
2024-01-21 22:30:00,2102.93,2102.99,2098.96,2099.72
2024-01-21 23:00:00,2099.72,2102.85,2099.14,2101.70
2024-01-21 23:30:00,2101.70,2104.83,2101.04,2103.66
2024-01-22 00:00:00,2103.66,2106.30,2103.23,2104.36
2024-01-22 00:30:00,2104.36,2112.08,2103.78,2110.12
2024-01-22 01:00:00,2110.12,2110.34,2107.97,2108.03
2024-01-22 01:30:00,2108.03,2109.04,2105.58,2107.23
2024-01-22 02:00:00,2107.23,2107.39,2102.60,2103.31
2024-01-22 02:30:00,2103.31,2104.87,2102.82,2103.42
2024-01-22 03:00:00,2103.42,2105.27,2101.86,2104.07
2024-01-22 03:30:00,2104.07,2106.10,2103.13,2104.98
2024-01-22 04:00:00,2104.98,2107.85,2104.72,2106.20
2024-01-22 04:30:00,2106.20,2107.78,2105.17,2107.47
2024-01-22 05:00:00,2107.47,2110.29,2106.78,2109.64
2024-01-22 05:30:00,2109.64,2110.51,2107.15,2107.68
2024-01-22 06:00:00,2107.68,2108.87,2106.35,2108.12
2024-01-22 06:30:00,2108.12,2108.99,2106.47,2108.43
2024-01-22 07:00:00,2108.43,2109.68,2107.33,2109.18
2024-01-22 07:30:00,2109.18,2109.45,2108.20,2108.23
2024-01-22 08:00:00,2108.23,2109.03,2107.30,2107.89
2024-01-22 08:30:00,2107.89,2112.53,2106.58,2111.35
2024-01-22 09:00:00,2111.35,2111.72,2108.41,2109.30
2024-01-22 09:30:00,2109.30,2109.98,2106.58,2108.05
2024-01-22 10:00:00,2108.05,2108.60,2106.09,2106.69
2024-01-22 10:30:00,2106.69,2107.83,2101.88,2102.19
2024-01-22 11:00:00,2102.19,2103.41,2100.93,2101.74
2024-01-22 11:30:00,2101.74,2103.42,2098.43,2098.84
2024-01-22 12:00:00,2098.84,2100.74,2098.16,2100.06
2024-01-22 12:30:00,2100.06,2101.19,2094.74,2097.02
2024-01-22 13:00:00,2097.02,2097.40,2096.19,2096.51
2024-01-22 13:30:00,2096.51,2097.12,2095.22,2096.09
2024-01-22 14:00:00,2096.09,2097.45,2094.20,2095.52
2024-01-22 14:30:00,2095.52,2096.45,2094.54,2094.61
2024-01-22 15:00:00,2094.61,2097.10,2090.84,2091.09
2024-01-22 15:30:00,2091.09,2094.02,2089.82,2093.15
2024-01-22 16:00:00,2093.15,2093.44,2087.88,2089.38
2024-01-22 16:30:00,2089.38,2090.54,2085.61,2087.88
2024-01-22 17:00:00,2087.88,2089.16,2085.15,2086.34
2024-01-22 17:30:00,2086.34,2086.86,2085.71,2086.38
2024-01-22 18:00:00,2086.38,2087.42,2084.69,2085.16
2024-01-22 18:30:00,2085.16,2087.95,2083.86,2085.87
2024-01-22 19:00:00,2085.87,2086.14,2083.48,2084.24
2024-01-22 19:30:00,2084.24,2084.84,2084.20,2084.38
2024-01-22 20:00:00,2084.38,2085.59,2082.16,2083.95
2024-01-22 20:30:00,2083.95,2084.22,2079.57,2081.15
2024-01-22 21:00:00,2081.15,2081.72,2078.73,2079.37
2024-01-22 21:30:00,2079.37,2082.55,2078.95,2080.25
2024-01-22 22:00:00,2080.25,2080.97,2078.76,2080.18
2024-01-22 22:30:00,2080.18,2080.79,2079.08,2080.11
2024-01-22 23:00:00,2080.11,2080.14,2076.95,2078.29
2024-01-22 23:30:00,2078.29,2078.80,2077.67,2077.89
2024-01-23 00:00:00,2077.89,2079.66,2075.70,2077.02
2024-01-23 00:30:00,2077.02,2077.83,2075.42,2075.66
2024-01-23 01:00:00,2075.66,2076.45,2073.19,2073.71
2024-01-23 01:30:00,2073.71,2074.63,2072.50,2073.11
2024-01-23 02:00:00,2073.11,2074.35,2072.76,2074.09
2024-01-23 02:30:00,2074.09,2076.66,2073.03,2076.39
2024-01-23 03:00:00,2076.39,2076.92,2073.01,2073.19
2024-01-23 03:30:00,2073.19,2073.51,2070.71,2071.74
2024-01-23 04:00:00,2071.74,2073.49,2071.49,2072.71
2024-01-23 04:30:00,2072.71,2075.63,2072.57,2075.09
2024-01-23 05:00:00,2075.09,2075.46,2070.20,2072.46
2024-01-23 05:30:00,2072.46,2078.02,2071.48,2077.39
2024-01-23 06:00:00,2077.39,2079.16,2072.12,2073.86
2024-01-23 06:30:00,2073.86,2075.13,2073.52,2074.25
2024-01-23 07:00:00,2074.25,2075.60,2071.26,2072.33
2024-01-23 07:30:00,2072.33,2077.13,2071.11,2075.10
2024-01-23 08:00:00,2075.10,2075.47,2071.08,2072.51
2024-01-23 08:30:00,2072.51,2074.04,2069.94,2071.61
2024-01-23 09:00:00,2071.61,2073.22,2066.28,2067.46
2024-01-23 09:30:00,2067.46,2069.60,2067.24,2068.34
2024-01-23 10:00:00,2068.34,2071.27,2067.50,2071.16
2024-01-23 10:30:00,2071.16,2072.85,2066.93,2067.71
2024-01-23 11:00:00,2067.71,2068.37,2066.32,2068.21
2024-01-23 11:30:00,2068.21,2071.39,2067.63,2070.56
2024-01-23 12:00:00,2070.56,2073.27,2069.88,2071.18
2024-01-23 12:30:00,2071.18,2073.81,2069.99,2073.72
2024-01-23 13:00:00,2073.72,2074.15,2071.76,2071.99
2024-01-23 13:30:00,2071.99,2073.45,2069.11,2070.47
2024-01-23 14:00:00,2070.47,2071.29,2070.03,2070.27
2024-01-23 14:30:00,2070.27,2071.64,2068.57,2068.80
2024-01-23 15:00:00,2068.80,2069.86,2067.94,2068.87
2024-01-23 15:30:00,2068.87,2070.02,2068.14,2068.44
2024-01-23 16:00:00,2068.44,2070.49,2067.49,2070.31
2024-01-23 16:30:00,2070.31,2072.22,2069.86,2072.12
2024-01-23 17:00:00,2072.12,2072.62,2070.61,2072.50
2024-01-23 17:30:00,2072.50,2076.22,2071.75,2073.74
2024-01-23 18:00:00,2073.74,2077.03,2072.81,2075.11
2024-01-23 18:30:00,2075.11,2076.02,2074.14,2075.45
2024-01-23 19:00:00,2075.45,2076.27,2074.11,2075.77
2024-01-23 19:30:00,2075.77,2076.42,2073.24,2074.36
2024-01-23 20:00:00,2074.36,2074.54,2071.24,2072.23
2024-01-23 20:30:00,2072.23,2073.33,2071.15,2073.04
2024-01-23 21:00:00,2073.04,2074.27,2067.54,2068.21
2024-01-23 21:30:00,2068.21,2069.09,2064.82,2065.05
2024-01-23 22:00:00,2065.05,2073.04,2064.37,2071.55
2024-01-23 22:30:00,2071.55,2072.04,2066.85,2067.20
2024-01-23 23:00:00,2067.20,2070.87,2067.03,2070.82
2024-01-23 23:30:00,2070.82,2073.34,2069.03,2071.29
2024-01-24 00:00:00,2071.29,2073.18,2071.18,2072.60
2024-01-24 00:30:00,2072.60,2074.98,2067.73,2069.57
2024-01-24 01:00:00,2069.57,2072.16,2069.20,2071.75
2024-01-24 01:30:00,2071.75,2072.83,2067.33,2068.98
2024-01-24 02:00:00,2068.98,2069.65,2068.51,2069.33
2024-01-24 02:30:00,2069.33,2070.07,2067.65,2068.16
2024-01-24 03:00:00,2068.16,2072.46,2066.69,2070.87
2024-01-24 03:30:00,2070.87,2071.65,2068.59,2071.57
2024-01-24 04:00:00,2071.57,2075.96,2070.74,2075.84
2024-01-24 04:30:00,2075.84,2080.01,2073.53,2079.11
2024-01-24 05:00:00,2079.11,2079.16,2076.32,2077.67
2024-01-24 05:30:00,2077.67,2078.83,2075.90,2076.43
2024-01-24 06:00:00,2076.43,2077.68,2075.28,2076.50
2024-01-24 06:30:00,2076.50,2079.17,2074.69,2078.32
2024-01-24 07:00:00,2078.32,2079.29,2077.61,2079.06
2024-01-24 07:30:00,2079.06,2085.78,2077.60,2084.89
2024-01-24 08:00:00,2084.89,2085.36,2083.53,2084.42
2024-01-24 08:30:00,2084.42,2084.70,2081.04,2082.33
2024-01-24 09:00:00,2082.33,2082.42,2080.77,2081.14
2024-01-24 09:30:00,2081.14,2082.08,2078.39,2078.52
2024-01-24 10:00:00,2078.52,2082.05,2078.13,2081.35
2024-01-24 10:30:00,2081.35,2083.57,2080.26,2081.75
2024-01-24 11:00:00,2081.75,2083.63,2081.43,2082.68
2024-01-24 11:30:00,2082.68,2084.31,2081.27,2081.87
2024-01-24 12:00:00,2081.87,2082.16,2080.50,2081.16
2024-01-24 12:30:00,2081.16,2083.16,2078.06,2079.27
2024-01-24 13:00:00,2079.27,2080.55,2078.41,2078.98
2024-01-24 13:30:00,2078.98,2081.27,2078.25,2079.43
2024-01-24 14:00:00,2079.43,2081.04,2078.38,2078.73
2024-01-24 14:30:00,2078.73,2079.78,2075.42,2076.84
2024-01-24 15:00:00,2076.84,2078.59,2075.45,2076.37
2024-01-24 15:30:00,2076.37,2078.15,2072.44,2073.36
2024-01-24 16:00:00,2073.36,2074.91,2072.08,2074.41
2024-01-24 16:30:00,2074.41,2075.36,2072.55,2074.02
2024-01-24 17:00:00,2074.02,2076.90,2073.08,2076.53
2024-01-24 17:30:00,2076.53,2081.13,2075.91,2079.66
2024-01-24 18:00:00,2079.66,2084.50,2079.58,2083.54
2024-01-24 18:30:00,2083.54,2083.98,2079.60,2079.72
2024-01-24 19:00:00,2079.72,2081.20,2078.27,2079.53
2024-01-24 19:30:00,2079.53,2080.36,2078.63,2079.05
2024-01-24 20:00:00,2079.05,2084.51,2078.89,2082.89
2024-01-24 20:30:00,2082.89,2083.82,2078.98,2079.67
2024-01-24 21:00:00,2079.67,2080.39,2077.72,2079.96
2024-01-24 21:30:00,2079.96,2082.43,2079.83,2080.05
2024-01-24 22:00:00,2080.05,2084.00,2079.65,2082.93
2024-01-24 22:30:00,2082.93,2084.38,2078.79,2080.72
2024-01-24 23:00:00,2080.72,2082.49,2078.02,2078.98
2024-01-24 23:30:00,2078.98,2080.27,2077.14,2079.74
2024-01-25 00:00:00,2079.74,2082.74,2078.61,2081.90
2024-01-25 00:30:00,2081.90,2082.86,2080.81,2082.41
2024-01-25 01:00:00,2082.41,2087.02,2081.99,2085.48
2024-01-25 01:30:00,2085.48,2087.02,2084.45,2086.37
2024-01-25 02:00:00,2086.37,2088.22,2085.63,2088.00
2024-01-25 02:30:00,2088.00,2088.79,2085.42,2086.58
2024-01-25 03:00:00,2086.58,2087.00,2083.19,2084.12
2024-01-25 03:30:00,2084.12,2084.86,2082.72,2083.41
2024-01-25 04:00:00,2083.41,2088.20,2082.52,2088.20
2024-01-25 04:30:00,2088.20,2090.06,2085.94,2086.60
2024-01-25 05:00:00,2086.60,2087.49,2086.40,2087.26
2024-01-25 05:30:00,2087.26,2092.05,2085.81,2089.93
2024-01-25 06:00:00,2089.93,2091.41,2088.45,2089.45
2024-01-25 06:30:00,2089.45,2091.05,2085.92,2086.27
2024-01-25 07:00:00,2086.27,2087.25,2085.45,2086.16
2024-01-25 07:30:00,2086.16,2090.69,2084.91,2090.42
2024-01-25 08:00:00,2090.42,2099.56,2090.32,2097.57
2024-01-25 08:30:00,2097.57,2097.90,2096.20,2097.34
2024-01-25 09:00:00,2097.34,2097.71,2094.97,2096.68
2024-01-25 09:30:00,2096.68,2098.49,2092.92,2093.47
2024-01-25 10:00:00,2093.47,2095.81,2092.93,2095.25
2024-01-25 10:30:00,2095.25,2096.04,2093.54,2094.60
2024-01-25 11:00:00,2094.60,2097.00,2094.36,2095.88
2024-01-25 11:30:00,2095.88,2097.28,2093.40,2095.11
2024-01-25 12:00:00,2095.11,2096.54,2093.37,2093.97
2024-01-25 12:30:00,2093.97,2094.76,2092.71,2092.95
2024-01-25 13:00:00,2092.95,2093.21,2091.44,2092.13
2024-01-25 13:30:00,2092.13,2095.44,2091.12,2094.15
2024-01-25 14:00:00,2094.15,2098.83,2094.10,2096.72
2024-01-25 14:30:00,2096.72,2097.15,2094.29,2095.10
2024-01-25 15:00:00,2095.10,2095.26,2093.05,2094.85
2024-01-25 15:30:00,2094.85,2095.95,2090.19,2090.20
2024-01-25 16:00:00,2090.20,2091.44,2085.75,2085.80
2024-01-25 16:30:00,2085.80,2085.83,2083.99,2084.81
2024-01-25 17:00:00,2084.81,2087.47,2084.57,2085.74
2024-01-25 17:30:00,2085.74,2085.97,2083.06,2084.88
2024-01-25 18:00:00,2084.88,2089.15,2084.13,2087.55
2024-01-25 18:30:00,2087.55,2088.93,2086.63,2087.03
2024-01-25 19:00:00,2087.03,2090.97,2085.71,2089.43
2024-01-25 19:30:00,2089.43,2090.00,2086.98,2089.65
2024-01-25 20:00:00,2089.65,2090.73,2088.94,2090.16
2024-01-25 20:30:00,2090.16,2090.55,2089.77,2090.16
2024-01-25 21:00:00,2090.16,2091.42,2085.50,2087.17
2024-01-25 21:30:00,2087.17,2091.50,2086.25,2090.39
2024-01-25 22:00:00,2090.39,2092.86,2088.89,2092.33
2024-01-25 22:30:00,2092.33,2095.39,2091.11,2094.88
2024-01-25 23:00:00,2094.88,2098.10,2093.71,2097.24
2024-01-25 23:30:00,2097.24,2098.43,2092.89,2094.80
2024-01-26 00:00:00,2094.80,2096.29,2093.20,2094.69
2024-01-26 00:30:00,2094.69,2094.99,2091.13,2093.95
2024-01-26 01:00:00,2093.95,2094.32,2090.49,2092.11
2024-01-26 01:30:00,2092.11,2094.98,2091.49,2094.50
2024-01-26 02:00:00,2094.50,2094.58,2091.65,2093.43
2024-01-26 02:30:00,2093.43,2093.51,2090.71,2091.39
2024-01-26 03:00:00,2091.39,2092.09,2089.60,2090.70
2024-01-26 03:30:00,2090.70,2091.67,2084.41,2086.91
2024-01-26 04:00:00,2086.91,2087.03,2085.50,2085.52
2024-01-26 04:30:00,2085.52,2085.68,2084.46,2085.20
2024-01-26 05:00:00,2085.20,2086.31,2084.66,2085.41
2024-01-26 05:30:00,2085.41,2088.47,2083.82,2088.18
2024-01-26 06:00:00,2088.18,2091.45,2086.95,2091.27
2024-01-26 06:30:00,2091.27,2095.77,2089.68,2094.36
2024-01-26 07:00:00,2094.36,2095.18,2088.16,2089.70
2024-01-26 07:30:00,2089.70,2091.21,2088.60,2089.27
2024-01-26 08:00:00,2089.27,2090.34,2089.19,2089.34
2024-01-26 08:30:00,2089.34,2092.08,2089.27,2091.93
2024-01-26 09:00:00,2091.93,2093.62,2090.87,2092.73
2024-01-26 09:30:00,2092.73,2093.64,2087.50,2088.27
2024-01-26 10:00:00,2088.27,2090.15,2087.94,2089.26
2024-01-26 10:30:00,2089.26,2091.75,2087.94,2088.90
2024-01-26 11:00:00,2088.90,2089.69,2086.16,2087.59
2024-01-26 11:30:00,2087.59,2089.52,2085.88,2086.13
2024-01-26 12:00:00,2086.13,2087.20,2085.02,2085.17
2024-01-26 12:30:00,2085.17,2091.55,2084.93,2088.48
2024-01-26 13:00:00,2088.48,2088.71,2086.08,2087.92
2024-01-26 13:30:00,2087.92,2090.97,2085.96,2090.40
2024-01-26 14:00:00,2090.40,2090.66,2085.68,2086.37
2024-01-26 14:30:00,2086.37,2087.70,2085.44,2086.97
2024-01-26 15:00:00,2086.97,2088.73,2083.07,2084.31
2024-01-26 15:30:00,2084.31,2085.97,2083.29,2085.78
2024-01-26 16:00:00,2085.78,2089.27,2085.26,2088.85
2024-01-26 16:30:00,2088.85,2089.46,2086.60,2088.94
2024-01-26 17:00:00,2088.94,2090.02,2085.80,2086.04
2024-01-26 17:30:00,2086.04,2088.46,2084.87,2087.30
2024-01-26 18:00:00,2087.30,2087.85,2085.43,2085.68
2024-01-26 18:30:00,2085.68,2086.08,2083.59,2084.94
2024-01-26 19:00:00,2084.94,2087.65,2084.47,2086.92
2024-01-26 19:30:00,2086.92,2088.12,2085.83,2087.59
2024-01-26 20:00:00,2087.59,2088.46,2083.58,2083.92
2024-01-26 20:30:00,2083.92,2085.55,2083.66,2085.27
2024-01-26 21:00:00,2085.27,2086.35,2083.39,2083.68
2024-01-26 21:30:00,2083.68,2085.00,2082.60,2084.65
2024-01-26 22:00:00,2084.65,2086.98,2084.59,2086.63
2024-01-26 22:30:00,2086.63,2092.07,2085.61,2091.12
2024-01-26 23:00:00,2091.12,2095.58,2091.04,2095.47
2024-01-26 23:30:00,2095.47,2098.86,2094.01,2098.59
2024-01-27 00:00:00,2098.59,2100.97,2096.45,2100.83
2024-01-27 00:30:00,2100.83,2102.24,2099.62,2101.28
2024-01-27 01:00:00,2101.28,2105.16,2099.67,2103.86
2024-01-27 01:30:00,2103.86,2104.41,2102.11,2103.26
2024-01-27 02:00:00,2103.26,2104.06,2099.01,2099.50
2024-01-27 02:30:00,2099.50,2101.88,2098.73,2099.73
2024-01-27 03:00:00,2099.73,2105.05,2098.45,2104.27
2024-01-27 03:30:00,2104.27,2105.43,2101.25,2102.99
2024-01-27 04:00:00,2102.99,2106.09,2102.28,2105.68
2024-01-27 04:30:00,2105.68,2107.30,2103.19,2103.83
2024-01-27 05:00:00,2103.83,2108.23,2102.93,2107.62
2024-01-27 05:30:00,2107.62,2109.21,2106.61,2108.15
2024-01-27 06:00:00,2108.15,2109.61,2107.56,2108.38
2024-01-27 06:30:00,2108.38,2108.77,2107.39,2107.64
2024-01-27 07:00:00,2107.64,2110.15,2104.57,2109.79
2024-01-27 07:30:00,2109.79,2114.20,2109.78,2112.77
2024-01-27 08:00:00,2112.77,2114.22,2111.79,2113.34
2024-01-27 08:30:00,2113.34,2118.78,2111.65,2118.04
2024-01-27 09:00:00,2118.04,2120.35,2117.13,2119.34
2024-01-27 09:30:00,2119.34,2121.60,2119.08,2120.54
2024-01-27 10:00:00,2120.54,2121.85,2117.21,2119.72
